Var_1,Var_2,Factor,pd_value,rope_value
1.0,0.21000000000000002,3.0,0.0,1.0
1.0,0.21000000000000002,4.0,0.008,0.992
1.0,0.21000000000000002,5.0,0.06,0.992
1.0,0.21000000000000002,6.0,0.008,0.992
1.0,0.21000000000000002,7.0,0.2,0.896
1.0,0.21000000000000002,8.0,1.0,0.0
1.0,0.21000000000000002,9.0,0.46,0.588
1.0,0.21000000000000002,10.0,0.04,0.772
1.0,0.21000000000000002,11.0,1.0,1.0
1.0,0.21000000000000002,12.0,0.416,0.576
1.0,0.21000000000000002,13.0,0.464,0.996
1.0,0.21000000000000002,14.0,0.524,0.98
1.0,0.21000000000000002,15.0,0.384,0.624
1.0,0.21000000000000002,16.0,0.092,0.908
1.0,0.21000000000000002,17.0,0.028,0.932
1.0,0.21000000000000002,18.0,0.008,0.992
1.0,0.21000000000000002,19.0,0.08,0.92
1.0,0.21000000000000002,20.0,0.004,0.996
1.0,0.21000000000000002,21.0,1.0,0.0
1.0,0.31000000000000005,0.0,0.004,0.996
1.0,0.31000000000000005,1.0,0.048,0.952
1.0,0.31000000000000005,2.0,0.004,0.996
1.0,0.31000000000000005,3.0,0.0,1.0
1.0,0.31000000000000005,4.0,0.036,0.968
1.0,0.31000000000000005,5.0,0.084,0.972
1.0,0.31000000000000005,6.0,0.052,0.948
1.0,0.31000000000000005,7.0,0.188,0.876
1.0,0.31000000000000005,8.0,1.0,0.0
1.0,0.31000000000000005,9.0,0.424,0.6
1.0,0.31000000000000005,10.0,0.08,0.748
1.0,0.31000000000000005,11.0,1.0,1.0
1.0,0.31000000000000005,12.0,0.388,0.628
1.0,0.31000000000000005,13.0,0.464,0.98
1.0,0.31000000000000005,14.0,0.44,0.956
1.0,0.31000000000000005,15.0,0.4,0.652
1.0,0.31000000000000005,16.0,0.12,0.876
1.0,0.31000000000000005,17.0,0.088,0.912
1.0,0.31000000000000005,18.0,0.044,0.96
1.0,0.31000000000000005,19.0,0.12,0.888
1.0,0.31000000000000005,20.0,0.016,0.984
1.0,0.31000000000000005,21.0,1.0,0.0
1.0,0.41000000000000003,0.0,0.02,0.984
1.0,0.41000000000000003,1.0,0.148,0.852
1.0,0.41000000000000003,2.0,0.036,0.964
1.0,0.41000000000000003,3.0,0.0,1.0
1.0,0.41000000000000003,4.0,0.06,0.94
1.0,0.41000000000000003,5.0,0.064,0.96
1.0,0.41000000000000003,6.0,0.104,0.904
1.0,0.41000000000000003,7.0,0.212,0.88
1.0,0.41000000000000003,8.0,1.0,0.0
1.0,0.41000000000000003,9.0,0.368,0.648
1.0,0.41000000000000003,10.0,0.148,0.656
1.0,0.41000000000000003,11.0,1.0,1.0
1.0,0.41000000000000003,12.0,0.332,0.644
1.0,0.41000000000000003,13.0,0.508,0.928
1.0,0.41000000000000003,14.0,0.4,0.936
1.0,0.41000000000000003,15.0,0.5,0.54
1.0,0.41000000000000003,16.0,0.188,0.808
1.0,0.41000000000000003,17.0,0.128,0.88
1.0,0.41000000000000003,18.0,0.08,0.912
1.0,0.41000000000000003,19.0,0.196,0.812
1.0,0.41000000000000003,20.0,0.044,0.956
1.0,0.41000000000000003,21.0,1.0,0.0
